S,K,T,r,sigma,C,P,lhs_C_minus_P,rhs_S_minus_PV_K,residual
61.80059021205153,127.94775407713288,0.4529556562550656,0.04245916010052289,0.3613756836037981,0.011023862921629907,63.720992915002235,-63.7099690520806,-63.70996905208061,7.105427357601002e-15
146.18976645495144,114.24832759955477,1.0918233725963735,0.05614653201460825,0.21975331660593023,39.93036084375554,1.1956094720412853,38.73475137171425,38.73475137171425,0.0
140.8580690707607,127.8996354578129,0.9899916183688647,0.07630351196339982,0.19654882465066517,24.89048811631217,2.62643398930048,22.26405412701169,22.26405412701169,0.0
119.97071338107496,63.455220841314706,0.592935695723615,0.08977625980513369,0.2289969388674661,59.805138902003996,0.0001557227707786311,59.80498317923322,59.80498317923322,0.0
76.58699614595196,103.60680359476373,0.18582892227991016,0.09289514775656725,0.162176625633369,3.1485898554528026e-05,25.24666442795791,-25.246632942059357,-25.24663294205935,-7.105427357601002e-15
146.91763773477237,101.42228701904145,1.0148335466199334,0.055326963266478936,0.449725746116323,55.952054393459264,4.918999081610554,51.03305531184871,51.03305531184873,-1.4210854715202004e-14
127.87509039657947,135.75721441225573,1.922731460507656,0.05682476032665123,0.21329877330004565,17.958450764765523,11.789487853863314,6.168962910902209,6.168962910902209,0.0
121.68901891589957,96.27993655935158,1.3397864814300602,0.08198833696874529,0.3245957577657539,39.140210535579044,3.715254325951271,35.42495620962777,35.424956209627766,7.105427357601002e-15
94.93615021437887,88.50894961003534,1.041462457594375,0.038300562256978116,0.4167897700565496,20.596020835033556,10.70780868502074,9.888212150012816,9.88821215001282,-3.552713678800501e-15
77.2241561845159,113.95632712371102,0.31031494065627063,0.08536441261105618,0.41352964375028545,0.5241496210201015,34.27726580994849,-33.75311618892839,-33.75311618892839,0.0
59.63909621534993,76.64633175008461,0.5796289520442158,0.054472748186568117,0.2753545034336772,1.0599599163074327,15.684971605655036,-14.625011689347604,-14.625011689347595,-8.881784197001252e-15
140.26023965438418,63.976841095395685,0.6600705041916312,0.020427105190174155,0.2905029234346903,77.14227262248562,0.002042677800935755,77.14022994468469,77.14022994468468,1.4210854715202004e-14
95.57762898336111,97.78772740237457,1.5531267499537451,0.016485323236564934,0.49788069957400993,23.38407105757829,23.12221317731518,0.26185788026310775,0.26185788026310775,0.0
70.23633647952303,91.6889368594885,1.7657505148027768,0.08577938899355168,0.36983899079160965,10.567981112646102,19.133514572286593,-8.565533459640491,-8.565533459640491,0.0
80.59566241506525,73.25699405288736,1.813119521776233,0.015001112521619012,0.42585537724715306,22.169574059672954,12.865255487953075,9.304318571719879,9.304318571719875,3.552713678800501e-15
107.9219568941896,86.7511810115128,1.9706803556764327,0.03525502925202904,0.46102158768769275,39.68949912367996,12.696170931340937,26.99332819233902,26.99332819233902,0.0
67.67727829392317,86.63924498262475,1.9664966978986116,0.04007170364513913,0.4150359344917357,11.395581479973224,23.792367902852284,-12.39678642287906,-12.39678642287906,0.0
135.66142840923754,82.74955644125455,1.9106983522591647,0.025569500067243442,0.17407173798142705,56.959961239544285,0.10247730288968016,56.8574839366546,56.8574839366546,0.0
125.85195298352102,87.9464079726929,0.23646206695548033,0.03825040328217903,0.3248682934950289,38.753420451357854,0.056006991107877546,38.697413460249976,38.697413460249976,0.0
121.94629559509367,118.57433454559454,0.36180771826282987,0.07684233100525771,0.14075766292581796,8.157813893440178,1.5346364126699434,6.623177480770234,6.623177480770238,-3.552713678800501e-15
93.20930397751037,79.68764745712853,0.6784864003044625,0.01132145592040637,0.36116885062559934,18.75379977836841,4.6223712358596245,14.131428542508786,14.131428542508772,1.4210854715202004e-14
112.73088407024431,144.88579267153403,1.1505066827224768,0.08444560820686178,0.4821397712751244,16.609587803258854,35.35026429731174,-18.740676494052884,-18.740676494052877,-7.105427357601002e-15
108.40979689127356,141.63480195381777,0.2842579885404106,0.08708932212171024,0.30509282572004454,0.5937076411619948,30.355469450759756,-29.76176180959776,-29.76176180959773,-3.197442310920451e-14
114.984660155482,98.09104283000786,1.7070142198240708,0.04350354158723934,0.27318899714710687,29.50907363977508,5.595000905618839,23.914072734156242,23.91407273415625,-7.105427357601002e-15
58.44443211398891,82.83612050046888,1.2718367402468873,0.02382516091545713,0.11433710056726527,0.019397965061916267,21.93865841797316,-21.919260452911242,-21.919260452911246,3.552713678800501e-15
91.58074021706096,103.54347898300031,1.1304923643741895,0.06407563671505728,0.4839098089316881,16.79801578616275,21.52558415541131,-4.727568369248559,-4.727568369248559,0.0
54.16141738618925,134.85604887736247,0.4140915143978532,0.02077053002784049,0.14120107365206352,1.0091101790661266e-23,79.53972181982365,-79.53972181982365,-79.53972181982365,0.0
99.39908192445189,115.2587340560102,0.581185401360375,0.04284274249704273,0.11643163732193879,0.3535801575601596,13.378773478832144,-13.025193321271985,-13.025193321271999,1.4210854715202004e-14
82.98612123327854,130.43918279470773,0.4045928474662903,0.09625862628108751,0.1984266446019754,0.0018020831072693838,42.472488126996325,-42.47068604388905,-42.47068604388906,7.105427357601002e-15
64.45241888660469,103.27222760657402,1.7186729998101173,0.09959180253252735,0.12621217356735298,0.16998588768814704,22.743203368659387,-22.57321748097124,-22.573217480971252,1.0658141036401503e-14
60.340296772255165,113.29176292676208,1.2100329341163145,0.0794894402219127,0.28204713696470496,0.42144542595887957,42.983616279553964,-42.562170853595084,-42.562170853595084,0.0
108.7644572177712,78.81556141824618,1.4967459122873035,0.03798653589286896,0.30643512050284494,37.02818040596199,2.7231421440849477,34.305038261877044,34.305038261877044,0.0
67.05929685368861,123.48931623102908,0.6624624395290488,0.07188985442494833,0.2250279796114336,0.0047658988763309845,50.69153424021758,-50.68676834134125,-50.68676834134125,0.0
142.51201183767972,70.24045931257183,0.8053800104677266,0.07348657289356114,0.12038419302995443,76.30807886462671,9.100811040583532e-13,76.3080788646258,76.30807886462581,-1.4210854715202004e-14
